week,open,high,low,close,source_rows,bad_hlc,bad_ohlc,first_date,last_date,null_rows,valid_hlc,valid_ohlc
1985-05-03,16.5625,16.625,16,16.125,5,0,0,1985-04-29,1985-05-03,0,True,True
1985-05-10,16.0625,16.4375,16,16.4375,5,0,0,1985-05-06,1985-05-10,0,True,True
1985-05-17,16.375,17.75,16.375,17.5,5,0,0,1985-05-13,1985-05-17,0,True,True
1985-05-24,17.4375,17.5625,16.9375,17.4375,5,0,0,1985-05-20,1985-05-24,0,True,True
1985-05-31,17.4375,17.75,17.3125,17.75,4,0,0,1985-05-28,1985-05-31,0,True,True
1985-06-07,17.875,18,17.8125,18,5,0,0,1985-06-03,1985-06-07,0,True,True
1985-06-14,18,18.6875,17.875,18.6875,5,0,0,1985-06-10,1985-06-14,0,True,True
1985-06-21,18.625,18.875,18.4375,18.875,5,0,0,1985-06-17,1985-06-21,0,True,True
1985-06-28,18.8125,18.8125,18.25,18.5625,5,0,0,1985-06-24,1985-06-28,0,True,True
1985-07-05,18.5,19,18.4375,19,4,0,0,1985-07-01,1985-07-05,0,True,True
1985-07-12,18.875,18.9375,18.5,18.6875,5,0,0,1985-07-08,1985-07-12,0,True,True
1985-07-19,18.625,18.75,18.5,18.625,5,0,0,1985-07-15,1985-07-19,0,True,True
1985-07-26,18.5,18.5,16.8125,17.25,5,0,0,1985-07-22,1985-07-26,0,True,True
1985-08-02,17,17.0625,16.375,16.75,5,0,0,1985-07-29,1985-08-02,0,True,True
1985-08-09,16.75,16.9375,16.5,16.8125,5,0,0,1985-08-05,1985-08-09,0,True,True
1985-08-16,16.9375,17.0625,16.625,16.625,5,0,0,1985-08-12,1985-08-16,0,True,True
1985-08-23,16.625,17.5,16.625,17.375,5,0,0,1985-08-19,1985-08-23,0,True,True
1985-08-30,17.375,17.4375,17.125,17.4375,5,0,0,1985-08-26,1985-08-30,0,True,True
1985-09-06,17.375,17.375,17,17.125,4,0,0,1985-09-03,1985-09-06,0,True,True
1985-09-13,17.0625,17.1875,16.0625,16.1875,5,0,0,1985-09-09,1985-09-13,0,True,True
1985-09-20,16.1875,17,16.1875,16.875,5,0,0,1985-09-16,1985-09-20,0,True,True
1985-09-27,16.9375,17,16.6875,16.75,4,0,0,1985-09-23,1985-09-26,0,True,True
1985-10-04,16.8125,17.25,16.75,17.25,5,0,0,1985-09-30,1985-10-04,0,True,True
1985-10-11,17.125,17.3125,16.75,17.25,5,0,0,1985-10-07,1985-10-11,0,True,True
1985-10-18,17.25,17.375,17,17.125,5,0,0,1985-10-14,1985-10-18,0,True,True
1985-10-25,17.1875,17.8125,17.125,17.75,5,0,0,1985-10-21,1985-10-25,0,True,True
1985-11-01,17.875,18.125,17.5625,17.625,5,0,0,1985-10-28,1985-11-01,0,True,True
1985-11-08,17.625,17.6875,17.125,17.375,5,0,0,1985-11-04,1985-11-08,0,True,True
1985-11-15,17.375,18,17.375,17.8125,5,0,0,1985-11-11,1985-11-15,0,True,True
1985-11-22,17.6875,18.25,17.5,18.25,5,0,0,1985-11-18,1985-11-22,0,True,True
1985-11-29,18.1875,18.3125,18.0625,18.25,4,0,0,1985-11-25,1985-11-29,0,True,True
1985-12-06,18.25,18.3125,18.0625,18.1875,5,0,0,1985-12-02,1985-12-06,0,True,True
1985-12-13,18.25,18.75,18.1875,18.6875,5,0,0,1985-12-09,1985-12-13,0,True,True
1985-12-20,18.875,19.375,18.6875,19.3125,5,0,0,1985-12-16,1985-12-20,0,True,True
1985-12-27,19.25,19.4375,19,19.375,4,0,0,1985-12-23,1985-12-27,0,True,True
1986-01-03,19.375,19.875,19.25,19.8125,4,0,0,1985-12-30,1986-01-03,0,True,True
1986-01-10,19.875,20.4375,19.1875,19.4375,5,0,0,1986-01-06,1986-01-10,0,True,True
1986-01-17,19.375,19.4375,18.8125,19,5,0,0,1986-01-13,1986-01-17,0,True,True
1986-01-24,19.0625,19.375,18.9375,19.375,5,0,0,1986-01-20,1986-01-24,0,True,True
1986-01-31,19.5,20.3125,19.375,20.1875,5,0,0,1986-01-27,1986-01-31,0,True,True
1986-02-07,20.1875,20.5,20.125,20.4375,5,0,0,1986-02-03,1986-02-07,0,True,True
1986-02-14,20.5,20.5625,19.875,20.4375,5,0,0,1986-02-10,1986-02-14,0,True,True
1986-02-21,20.4375,21.1875,20.4375,20.9375,4,0,0,1986-02-18,1986-02-21,0,True,True
1986-02-28,21,21.1875,20.6875,20.8125,5,0,0,1986-02-24,1986-02-28,0,True,True
1986-03-07,20.6875,21,20,20.3125,5,0,0,1986-03-03,1986-03-07,0,True,True
1986-03-14,20.3125,21,20.3125,21,5,0,0,1986-03-10,1986-03-14,0,True,True
1986-03-21,21,21,20.25,20.375,5,0,0,1986-03-17,1986-03-21,0,True,True
1986-03-28,20.4375,21.25,20.375,21.125,4,0,0,1986-03-24,1986-03-27,0,True,True
1986-04-04,21,21.625,21,21,5,0,0,1986-03-31,1986-04-04,0,True,True
1986-04-11,20.9375,21.4375,20.5,21.25,5,0,0,1986-04-07,1986-04-11,0,True,True
1986-04-18,21.4375,22.4375,21.3125,22.4375,5,0,0,1986-04-14,1986-04-18,0,True,True
1986-04-25,22.375,22.625,21.8125,22,5,0,0,1986-04-21,1986-04-25,0,True,True
1986-05-02,22,22.125,21,21.1875,5,0,0,1986-04-28,1986-05-02,0,True,True
1986-05-09,21.1875,21.8125,21,21.1875,5,0,0,1986-05-05,1986-05-09,0,True,True
1986-05-16,21.125,21.3125,21,21.0625,5,0,0,1986-05-12,1986-05-16,0,True,True
1986-05-23,21.0625,21.625,21,21.375,5,0,0,1986-05-19,1986-05-23,0,True,True
1986-05-30,21.5,21.875,21.4375,21.6875,4,0,0,1986-05-27,1986-05-30,0,True,True
1986-06-06,21.6875,21.8125,20.5,20.9375,5,0,0,1986-06-02,1986-06-06,0,True,True
1986-06-13,20.8125,20.9375,20,20.875,5,0,0,1986-06-09,1986-06-13,0,True,True
1986-06-20,20.875,21.1875,20.75,21.125,5,0,0,1986-06-16,1986-06-20,0,True,True
1986-06-27,21.125,22,21,21.8125,5,0,0,1986-06-23,1986-06-27,0,True,True
1986-07-04,21.875,22.25,21.75,22.0625,4,0,0,1986-06-30,1986-07-03,0,True,True
1986-07-11,21.9375,22.4375,21.5,22.4375,5,0,0,1986-07-07,1986-07-11,0,True,True
