week,open,high,low,close,source_rows,bad,first_date,last_date,valid_hlc,valid_ohlc,segment
2026-02-20,24789.75,25139.5,24449.25,25077.5,6658,0,2026-02-15T23:00:00Z,2026-02-20T21:59:00Z,True,True,fixed
2026-02-27,25033.75,25494.75,24668,24952.75,6900,0,2026-02-22T23:00:00Z,2026-02-27T21:59:00Z,True,True,fixed
2026-03-06,24682.5,25250,24352,24661.25,6900,0,2026-03-01T23:00:00Z,2026-03-06T21:59:00Z,True,True,fixed
2026-03-13,24435.25,25217.5,24000,24335.25,6900,0,2026-03-08T22:00:00Z,2026-03-13T20:59:00Z,True,True,fixed
2026-03-20,24285,25210.5,23971.25,24217.25,6887,0,2026-03-15T22:00:00Z,2026-03-20T20:59:00Z,True,True,fixed
2026-03-27,23902,24763,23232.5,23254.25,6900,0,2026-03-22T22:00:00Z,2026-03-27T20:59:00Z,True,True,fixed
2026-04-03,23189.5,24348.25,22961.5,24129.75,6429,0,2026-03-29T22:00:00Z,2026-04-03T13:14:00Z,True,True,fixed
2026-04-10,24093.5,25393,23941.5,25333,6900,0,2026-04-05T22:00:00Z,2026-04-10T20:59:00Z,True,True,fixed
2026-04-17,24980,26884.75,24904.5,26840.75,6900,0,2026-04-12T22:00:00Z,2026-04-17T20:59:00Z,True,True,fixed
2026-04-24,26599.75,27462.5,26535,27440.25,6899,0,2026-04-19T22:00:00Z,2026-04-24T20:59:00Z,True,True,fixed
2026-05-01,27403.25,27917,27009.5,27783.25,6900,0,2026-04-26T22:00:00Z,2026-05-01T20:59:00Z,True,True,fixed
2026-05-08,27890,29386.75,27613,29333.75,6900,0,2026-05-03T22:00:00Z,2026-05-08T20:59:00Z,True,True,fixed
2026-05-15,29294,29782,28742,29173,6900,0,2026-05-10T22:00:00Z,2026-05-15T20:59:00Z,True,True,fixed
2026-05-22,29135,29749,28663,29520.75,6900,0,2026-05-17T22:00:00Z,2026-05-22T20:59:00Z,True,True,fixed
2026-05-29,29676.25,30536,29676.25,30389.5,6660,0,2026-05-24T22:00:00Z,2026-05-29T20:59:00Z,True,True,fixed
2026-06-05,30415.5,30807.75,28781.25,28829.25,6900,0,2026-05-31T22:00:00Z,2026-06-05T20:59:00Z,True,True,fixed
2026-06-12,28844.5,29848.25,28227.75,29677.75,6900,0,2026-06-07T22:00:00Z,2026-06-12T20:59:00Z,True,True,fixed
2026-06-19,29907,30783.25,29907,30647,6647,0,2026-06-14T22:00:00Z,2026-06-19T16:59:00Z,True,True,fixed
2026-06-26,30577,30968,29160.5,29283,6900,0,2026-06-21T22:00:00Z,2026-06-26T20:59:00Z,True,True,fixed
2026-07-03,29282.5,30599.75,29273.75,29901.75,6659,0,2026-06-28T22:00:00Z,2026-07-03T16:59:00Z,True,True,fixed
2026-07-10,29930.25,30094,28909.75,30068.5,6900,0,2026-07-05T22:00:00Z,2026-07-10T20:59:00Z,True,True,fixed
2026-07-17,29952,30062.5,28408.25,28768.25,6900,0,2026-07-12T22:00:00Z,2026-07-17T20:59:00Z,True,True,fixed
2026-07-24,28747.75,29364.75,28212.5,28306.5,6900,0,2026-07-19T22:00:00Z,2026-07-24T20:59:00Z,True,True,fixed
2026-07-31,28500,28763.25,27201.5,28287,6900,0,2026-07-26T22:00:00Z,2026-07-31T20:59:00Z,True,True,fixed
2026-08-07,28565,30074,28313.5,29839.5,6900,0,2026-08-02T22:00:00Z,2026-08-07T20:59:00Z,True,True,fixed
2026-08-14,29851.25,30283,29533.5,30141.75,6870,0,2026-08-09T22:00:00Z,2026-08-14T20:59:00Z,True,True,mutable-or-mixed
2026-08-21,30192.25,30343,29202.75,29387.75,6849,0,2026-08-16T22:10:00Z,2026-08-21T20:59:00Z,True,True,mutable-or-mixed
2026-08-28,29321,29811.5,28946.75,29491.75,6841,0,2026-08-23T22:10:00Z,2026-08-28T20:59:00Z,True,True,mutable-or-mixed
2026-09-04,29457.25,29704.5,28927.25,29565.25,6848,0,2026-08-30T22:10:00Z,2026-09-04T20:59:00Z,True,True,mutable-or-mixed
